BillingAccountId,InvoiceSectionName,AccountName,AccountOwnerId,SubscriptionId,SubscriptionName,ResourceGroup,ResourceLocation,Date,ProductName,MeterCategory,MeterSubcategory,MeterId,MeterName,Quantity,Unit,CostInBillingCurrency,UnitPrice,EffectivePrice,PayGPrice,PricingModel,BillingCurrency,ConsumedService,ResourceId,ResourceName,Tags,AdditionalInfo,ServiceFamily,ChargeType,PublisherType,BenefitId,BenefitName
EA-9876543210,platform-prod-sub,platform-prod-sub,owner_0001@company.com,a1b2c3d4-0001-0001-0001-000000000001,platform-prod-sub,rg-platform-dev,eastus,2026-02-01,Virtual Machines Standard_B2s - eastus,Virtual Machines,Standard_B2s Series,7190101e-d2ab-5a56-ad8e-83f7122f17e8,B2s,24.0,1 Hour,1.516801,0.0882,0.063201,0.0882,SavingsPlan,USD,Microsoft.Compute,/subscriptions/a1b2c3d4-0001-0001-0001-000000000001/resourceGroups/rg-platform-dev/providers/Microsoft.Compute/virtualMachines/vm-standard-b2s-10,vm-standard-b2s-10,"{""team"": ""platform"", ""environment"": ""dev"", ""costcenter"": ""CC100"", ""application"": ""platform-core"", ""business_unit"": ""engineering"", ""owner_email"": ""platform-owner@company.com"", ""workload_criticality"": ""low"", ""sla_tier"": ""bronze""}","{""ServiceType"": ""Standard"", ""VMName"": ""vm-standard-b2s-10"", ""vCPUs"": 2, ""cpuUtilPct"": 4.54, ""memoryUtilPct"": 9.53, ""diskUtilPct"": 7.89, ""idleHours"": 643, ""lastActivityAt"": ""2026-01-17T17:28:28Z""}",Compute,Usage,Azure,/providers/Microsoft.BillingBenefits/savingsPlanOrders/6715dc69-6ac2-49ac-b66b-9387dfe5ae39,Compute savings plan_1Year
EA-9876543210,platform-prod-sub,platform-prod-sub,owner_0001@company.com,a1b2c3d4-0001-0001-0001-000000000001,platform-prod-sub,rg-platform-dev,eastus,2026-02-01,Unused Reservation - vm-standard-b2s-10,Virtual Machines,Unused Capacity,9d44e09e-21c6-55bd-a41d-4e6a584f6c2a,Unused,0.0,1 Hour,0.261241,0.0,0.0,0.0882,SavingsPlan,USD,Microsoft.Compute,,vm-standard-b2s-10,"{""team"": ""platform"", ""environment"": ""dev"", ""costcenter"": ""CC100"", ""application"": ""platform-core"", ""business_unit"": ""engineering"", ""owner_email"": ""platform-owner@company.com"", ""workload_criticality"": ""low"", ""sla_tier"": ""bronze""}","{""cpuUtilPct"": 4.54, ""memoryUtilPct"": 9.53, ""diskUtilPct"": 7.89, ""idleHours"": 643, ""lastActivityAt"": ""2026-01-17T17:28:28Z""}",Compute,UnusedSavingsPlan,Azure,/providers/Microsoft.BillingBenefits/savingsPlanOrders/f7d4b054-ce45-408d-bf75-4f4bc3b626cc,Compute savings plan_1Year
EA-9876543210,app-prod-sub,app-prod-sub,owner_0003@company.com,a1b2c3d4-0003-0003-0003-000000000003,app-prod-sub,rg-app-dev,eastus,2026-02-01,Virtual Machines Standard_B2s - eastus,Virtual Machines,Standard_B2s Series,7190101e-d2ab-5a56-ad8e-83f7122f17e8,B2s,24.0,1 Hour,2.126711,0.0882,0.088613,0.0882,OnDemand,USD,Microsoft.Compute,/subscriptions/a1b2c3d4-0003-0003-0003-000000000003/resourceGroups/rg-app-dev/providers/Microsoft.Compute/virtualMachines/vm-standard-b2s-11,vm-standard-b2s-11,{},"{""ServiceType"": ""Standard"", ""VMName"": ""vm-standard-b2s-11"", ""vCPUs"": 2, ""cpuUtilPct"": 2.62, ""memoryUtilPct"": 5.86, ""diskUtilPct"": 6.81, ""idleHours"": 599, ""lastActivityAt"": ""2025-12-20T02:38:01Z""}",Compute,Usage,Azure,,
EA-9876543210,platform-prod-sub,platform-prod-sub,owner_0001@company.com,a1b2c3d4-0001-0001-0001-000000000001,platform-prod-sub,rg-platform-prod,eastus,2026-02-01,Blob Storage - LRS - Hot - eastus,Storage,Blobs - LRS - Hot,fb8faed0-f377-5fb0-92b7-78035153a7fa,Data Stored,850.2239,1 GB/Month,0.534367,0.0189,0.0189,0.0189,OnDemand,USD,Microsoft.Storage,/subscriptions/a1b2c3d4-0001-0001-0001-000000000001/resourceGroups/rg-platform-prod/providers/Microsoft.Storage/storageAccounts/stplatformassets,stplatformassets,"{""team"": ""platform"", ""environment"": ""prod"", ""costcenter"": ""CC100"", ""application"": ""platform-core"", ""business_unit"": ""engineering"", ""owner_email"": ""platform-owner@company.com"", ""workload_criticality"": ""mission_critical"", ""sla_tier"": ""gold""}","{""AccountType"": ""LRS"", ""cpuUtilPct"": 0.0, ""memoryUtilPct"": 0.0, ""diskUtilPct"": 34.11, ""idleHours"": 19, ""lastActivityAt"": ""2026-01-30T03:31:52Z""}",Storage,Usage,Azure,,
EA-9876543210,data-eng-prod-sub,data-eng-prod-sub,owner_0002@company.com,a1b2c3d4-0002-0002-0002-000000000002,data-eng-prod-sub,rg-data-prod,westeurope,2026-02-01,Blob Storage - ZRS - Hot - westeurope,Storage,Blobs - ZRS - Hot,9dd9b051-b91d-533a-9f70-e4838eb241bb,Data Stored,3197.6763,1 GB/Month,2.575084,0.02415,0.02415,0.02415,OnDemand,USD,Microsoft.Storage,/subscriptions/a1b2c3d4-0002-0002-0002-000000000002/resourceGroups/rg-data-prod/providers/Microsoft.Storage/storageAccounts/stdatalake,stdatalake,"{""team"": ""data-eng"", ""environment"": ""prod"", ""costcenter"": ""CC200"", ""application"": ""data-platform"", ""business_unit"": ""data"", ""owner_email"": ""data-eng-owner@company.com"", ""workload_criticality"": ""high"", ""sla_tier"": ""silver""}","{""AccountType"": ""ZRS"", ""cpuUtilPct"": 0.0, ""memoryUtilPct"": 0.0, ""diskUtilPct"": 45.19, ""idleHours"": 21, ""lastActivityAt"": ""2026-01-31T12:59:33Z""}",Storage,Usage,Azure,,
EA-9876543210,app-prod-sub,app-prod-sub,owner_0003@company.com,a1b2c3d4-0003-0003-0003-000000000003,app-prod-sub,rg-app-prod,southeastasia,2026-02-01,Blob Storage - LRS - Hot - southeastasia,Storage,Blobs - LRS - Hot,3ae72a36-b458-5b93-9e16-84484844594d,Data Stored,400.2034,1 GB/Month,0.252065,0.0189,0.0189,0.0189,OnDemand,USD,Microsoft.Storage,/subscriptions/a1b2c3d4-0003-0003-0003-000000000003/resourceGroups/rg-app-prod/providers/Microsoft.Storage/storageAccounts/stappassets,stappassets,"{""team"": ""frontend"", ""environment"": ""prod"", ""costcenter"": ""CC300"", ""application"": ""customer-web"", ""business_unit"": ""product"", ""owner_email"": ""frontend-owner@company.com"", ""workload_criticality"": ""high"", ""sla_tier"": ""silver""}","{""AccountType"": ""LRS"", ""cpuUtilPct"": 0.0, ""memoryUtilPct"": 0.0, ""diskUtilPct"": 28.62, ""idleHours"": 2, ""lastActivityAt"": ""2026-01-30T12:24:11Z""}",Storage,Usage,Azure,,
EA-9876543210,data-eng-prod-sub,data-eng-prod-sub,owner_0002@company.com,a1b2c3d4-0002-0002-0002-000000000002,data-eng-prod-sub,rg-ml-prod,westeurope,2026-02-01,Blob Storage - LRS - Hot - westeurope,Storage,Blobs - LRS - Hot,4ba045d2-b571-568f-be23-884194c5daba,Data Stored,1099.7563,1 GB/Month,0.691123,0.0189,0.0189,0.0189,OnDemand,USD,Microsoft.Storage,/subscriptions/a1b2c3d4-0002-0002-0002-000000000002/resourceGroups/rg-ml-prod/providers/Microsoft.Storage/storageAccounts/stmlmodels,stmlmodels,"{""team"": ""ml"", ""environment"": ""prod"", ""costcenter"": ""CC500"", ""application"": ""ml-platform"", ""business_unit"": ""ai"", ""owner_email"": ""ml-owner@company.com"", ""workload_criticality"": ""high"", ""sla_tier"": ""silver""}","{""AccountType"": ""LRS"", ""cpuUtilPct"": 0.0, ""memoryUtilPct"": 0.0, ""diskUtilPct"": 55.75, ""idleHours"": 19, ""lastActivityAt"": ""2026-01-31T07:39:50Z""}",Storage,Usage,Azure,,
EA-9876543210,platform-prod-sub,platform-prod-sub,owner_0001@company.com,a1b2c3d4-0001-0001-0001-000000000001,platform-prod-sub,rg-platform-prod,eastus,2026-02-01,Azure SQL Database Standard_S2 - eastus,SQL Database,Standard_S2,cd1e0b9a-8ff0-5779-9281-87ab698e2916,vCore Hours,24.0,1 Hour,7.74084,0.3255,0.3255,0.3255,OnDemand,USD,Microsoft.Sql,/subscriptions/a1b2c3d4-0001-0001-0001-000000000001/resourceGroups/rg-platform-prod/providers/Microsoft.Sql/servers/databases/sqldb-standard-0001,sqldb-standard-0001,"{""team"": ""platform"", ""environment"": ""prod"", ""costcenter"": ""CC100"", ""application"": ""platform-core"", ""business_unit"": ""engineering"", ""owner_email"": ""platform-owner@company.com"", ""workload_criticality"": ""mission_critical"", ""sla_tier"": ""gold""}","{""cpuUtilPct"": 33.7, ""memoryUtilPct"": 53.69, ""diskUtilPct"": 45.1, ""idleHours"": 8, ""lastActivityAt"": ""2026-01-30T22:05:44Z""}",Databases,Usage,Azure,,
EA-9876543210,data-eng-prod-sub,data-eng-prod-sub,owner_0002@company.com,a1b2c3d4-0002-0002-0002-000000000002,data-eng-prod-sub,rg-data-prod,westeurope,2026-02-01,Azure SQL Database Business Critical_BC_Gen5_4 - westeurope,SQL Database,Business Critical_BC_Gen5_4,4bab5ab0-7291-58c2-8564-3252f5053179,vCore Hours,24.0,1 Hour,55.726155,2.31,2.31,2.31,OnDemand,USD,Microsoft.Sql,/subscriptions/a1b2c3d4-0002-0002-0002-000000000002/resourceGroups/rg-data-prod/providers/Microsoft.Sql/servers/databases/sqldb-business critical-0002,sqldb-business critical-0002,"{""team"": ""data-eng"", ""environment"": ""prod"", ""costcenter"": ""CC200"", ""application"": ""data-platform"", ""business_unit"": ""data"", ""owner_email"": ""data-eng-owner@company.com"", ""workload_criticality"": ""high"", ""sla_tier"": ""silver""}","{""cpuUtilPct"": 25.3, ""memoryUtilPct"": 48.6, ""diskUtilPct"": 24.42, ""idleHours"": 59, ""lastActivityAt"": ""2026-01-29T17:25:27Z""}",Databases,Usage,Azure,,
EA-9876543210,app-prod-sub,app-prod-sub,owner_0003@company.com,a1b2c3d4-0003-0003-0003-000000000003,app-prod-sub,rg-app-prod,eastus,2026-02-01,Azure SQL Database General Purpose_GP_Gen5_2 - eastus,SQL Database,General Purpose_GP_Gen5_2,69e0198c-4ca3-5ac2-8540-db65f6d44c56,vCore Hours,24.0,1 Hour,15.15615,0.63,0.63,0.63,OnDemand,USD,Microsoft.Sql,/subscriptions/a1b2c3d4-0003-0003-0003-000000000003/resourceGroups/rg-app-prod/providers/Microsoft.Sql/servers/databases/sqldb-general purpose-0003,sqldb-general purpose-0003,"{""team"": ""backend"", ""environment"": ""prod"", ""costcenter"": ""CC400"", ""application"": ""core-api"", ""business_unit"": ""product"", ""owner_email"": ""backend-owner@company.com"", ""workload_criticality"": ""high"", ""sla_tier"": ""silver""}","{""cpuUtilPct"": 23.32, ""memoryUtilPct"": 46.89, ""diskUtilPct"": 26.53, ""idleHours"": 30, ""lastActivityAt"": ""2026-01-29T22:08:43Z""}",Databases,Usage,Azure,,
EA-9876543210,shared-infra-sub,shared-infra-sub,owner_infra@company.com,a1b2c3d4-9999-9999-9999-000000000099,shared-infra-sub,rg-shared-infra,eastus,2026-02-01,Azure Monitor,Monitor,Data Ingested,aadff281-e00d-588e-bd69-a4630325bd50,Data Ingested,1000.0,1 Unit,47.25973,0.04725,0.04725,0.04725,OnDemand,USD,Microsoft.SharedInfra,/subscriptions/a1b2c3d4-9999-9999-9999-000000000099/resourceGroups/rg-shared-infra/providers/Microsoft.SharedInfra/Monitor/monitor,monitor,{},"{""cpuUtilPct"": 4.75, ""memoryUtilPct"": 9.36, ""diskUtilPct"": 4.34, ""idleHours"": 646, ""lastActivityAt"": ""2025-12-31T11:10:09Z""}",Management,Usage,Azure,,
EA-9876543210,shared-infra-sub,shared-infra-sub,owner_infra@company.com,a1b2c3d4-9999-9999-9999-000000000099,shared-infra-sub,rg-shared-infra,eastus,2026-02-01,Virtual Network,Networking,Intra-Region,cc2ca1a8-2d13-5873-b301-4b8ed16ed2c0,Intra-Region,622.22,1 Unit,29.18786,0.04725,0.04725,0.04725,OnDemand,USD,Microsoft.SharedInfra,/subscriptions/a1b2c3d4-9999-9999-9999-000000000099/resourceGroups/rg-shared-infra/providers/Microsoft.SharedInfra/Networking/networking,networking,{},"{""cpuUtilPct"": 3.26, ""memoryUtilPct"": 7.99, ""diskUtilPct"": 6.8, ""idleHours"": 493, ""lastActivityAt"": ""2025-12-26T10:46:06Z""}",Networking,Usage,Azure,,
EA-9876543210,shared-infra-sub,shared-infra-sub,owner_infra@company.com,a1b2c3d4-9999-9999-9999-000000000099,shared-infra-sub,rg-shared-infra,eastus,2026-02-01,API Management,API Management,Gateway Units,78998862-331b-5215-a4b4-8d4500189f89,Gateway Units,2666.67,1 Unit,125.832255,0.04725,0.04725,0.04725,OnDemand,USD,Microsoft.SharedInfra,/subscriptions/a1b2c3d4-9999-9999-9999-000000000099/resourceGroups/rg-shared-infra/providers/Microsoft.SharedInfra/API Management/api-management,api-management,{},"{""cpuUtilPct"": 2.82, ""memoryUtilPct"": 2.85, ""diskUtilPct"": 4.28, ""idleHours"": 695, ""lastActivityAt"": ""2025-12-26T03:45:01Z""}",Integration,Usage,Azure,,
EA-9876543210,shared-infra-sub,shared-infra-sub,owner_infra@company.com,a1b2c3d4-9999-9999-9999-000000000099,shared-infra-sub,rg-shared-infra,eastus,2026-02-01,Azure Key Vault,Key Vault,Operations,3cb0172e-6732-5350-b439-97753364a78c,Operations,177.78,1 Unit,8.417054,0.04725,0.04725,0.04725,OnDemand,USD,Microsoft.SharedInfra,/subscriptions/a1b2c3d4-9999-9999-9999-000000000099/resourceGroups/rg-shared-infra/providers/Microsoft.SharedInfra/Key Vault/key-vault,key-vault,{},"{""cpuUtilPct"": 2.13, ""memoryUtilPct"": 4.92, ""diskUtilPct"": 4.91, ""idleHours"": 589, ""lastActivityAt"": ""2026-01-02T00:18:21Z""}",Security,Usage,Azure,,
EA-9876543210,shared-infra-sub,shared-infra-sub,owner_infra@company.com,a1b2c3d4-9999-9999-9999-000000000099,shared-infra-sub,rg-shared-infra,eastus,2026-02-01,Azure Blob Storage,Storage,Data Stored,2e8ee991-b3b7-5136-98e5-4772405cdb0c,Data Stored,400.0,1 Unit,18.953684,0.04725,0.04725,0.04725,OnDemand,USD,Microsoft.SharedInfra,/subscriptions/a1b2c3d4-9999-9999-9999-000000000099/resourceGroups/rg-shared-infra/providers/Microsoft.SharedInfra/Storage/storage,storage,{},"{""cpuUtilPct"": 1.32, ""memoryUtilPct"": 4.46, ""diskUtilPct"": 6.77, ""idleHours"": 505, ""lastActivityAt"": ""2026-01-15T12:38:35Z""}",Storage,Usage,Azure,,
